task,policy_id,source,prune_fraction,ppl,acc,num_pruned_modules,plan_json
resnet50,16,synthetic,0.05051156511068226,,0.125,10,"{""classifier.1"": 0.7222767816297386, ""resnet.encoder.stages.1.layers.0.layer.1.convolution"": 0.5467658532804709, ""resnet.encoder.stages.1.layers.0.layer.2.convolution"": 0.5326034531635981, ""resnet.encoder.stages.1.layers.2.layer.0.convolution"": 0.7840231730838543, ""resnet.encoder.stages.2.layers.0.layer.0.convolution"": 0.6403354277251356, ""resnet.encoder.stages.2.layers.1.layer.2.convolution"": 0.8887532925371555, ""resnet.encoder.stages.2.layers.2.layer.1.convolution"": 0.6839708918370343, ""resnet.encoder.stages.2.layers.4.layer.2.convolution"": 0.4596925903696143, ""resnet.encoder.stages.2.layers.5.layer.1.convolution"": 0.8598887832424613, ""resnet.encoder.stages.3.layers.0.layer.0.convolution"": 0.7557144039634813}"
resnet50,16,real,0.05051156511068226,,0.375,10,"{""classifier.1"": 0.7222767816297386, ""resnet.encoder.stages.1.layers.0.layer.1.convolution"": 0.5467658532804709, ""resnet.encoder.stages.1.layers.0.layer.2.convolution"": 0.5326034531635981, ""resnet.encoder.stages.1.layers.2.layer.0.convolution"": 0.7840231730838543, ""resnet.encoder.stages.2.layers.0.layer.0.convolution"": 0.6403354277251356, ""resnet.encoder.stages.2.layers.1.layer.2.convolution"": 0.8887532925371555, ""resnet.encoder.stages.2.layers.2.layer.1.convolution"": 0.6839708918370343, ""resnet.encoder.stages.2.layers.4.layer.2.convolution"": 0.4596925903696143, ""resnet.encoder.stages.2.layers.5.layer.1.convolution"": 0.8598887832424613, ""resnet.encoder.stages.3.layers.0.layer.0.convolution"": 0.7557144039634813}"
resnet50,17,synthetic,0.06734289794043911,,0.0,10,"{""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.5149495470972566, ""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.6377103352457443, ""resnet.encoder.stages.1.layers.1.layer.0.convolution"": 0.45909001710769126, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.6507169972574307, ""resnet.encoder.stages.2.layers.1.layer.1.convolution"": 0.8125650397575626, ""resnet.encoder.stages.2.layers.1.layer.2.convolution"": 0.6429203356791269, ""resnet.encoder.stages.2.layers.5.layer.0.convolution"": 0.7583101680041988, ""resnet.encoder.stages.3.layers.2.layer.0.convolution"": 0.67856395134427, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.7707543427686163, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.5574359216156964}"
resnet50,17,real,0.06734289794043911,,0.875,10,"{""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.5149495470972566, ""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.6377103352457443, ""resnet.encoder.stages.1.layers.1.layer.0.convolution"": 0.45909001710769126, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.6507169972574307, ""resnet.encoder.stages.2.layers.1.layer.1.convolution"": 0.8125650397575626, ""resnet.encoder.stages.2.layers.1.layer.2.convolution"": 0.6429203356791269, ""resnet.encoder.stages.2.layers.5.layer.0.convolution"": 0.7583101680041988, ""resnet.encoder.stages.3.layers.2.layer.0.convolution"": 0.67856395134427, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.7707543427686163, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.5574359216156964}"
resnet50,18,synthetic,0.09173038749457317,,0.0,10,"{""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.8867248992741934, ""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.7694143657364738, ""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.8392842912687646, ""resnet.encoder.stages.1.layers.3.layer.0.convolution"": 0.49024181253927107, ""resnet.encoder.stages.2.layers.0.layer.2.convolution"": 0.5229731032210012, ""resnet.encoder.stages.2.layers.3.layer.0.convolution"": 0.7927682687183367, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.5788677545704661, ""resnet.encoder.stages.3.layers.0.layer.1.convolution"": 0.5318167394840233, ""resnet.encoder.stages.3.layers.0.layer.2.convolution"": 0.5799026364297393, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.6917730591714929}"
resnet50,18,real,0.09173038749457317,,0.625,10,"{""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.8867248992741934, ""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.7694143657364738, ""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.8392842912687646, ""resnet.encoder.stages.1.layers.3.layer.0.convolution"": 0.49024181253927107, ""resnet.encoder.stages.2.layers.0.layer.2.convolution"": 0.5229731032210012, ""resnet.encoder.stages.2.layers.3.layer.0.convolution"": 0.7927682687183367, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.5788677545704661, ""resnet.encoder.stages.3.layers.0.layer.1.convolution"": 0.5318167394840233, ""resnet.encoder.stages.3.layers.0.layer.2.convolution"": 0.5799026364297393, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.6917730591714929}"
resnet50,19,synthetic,0.09627763292285994,,0.0,10,"{""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.6359911314056447, ""resnet.encoder.stages.0.layers.1.layer.2.convolution"": 0.4954500225413581, ""resnet.encoder.stages.0.layers.2.layer.2.convolution"": 0.5760217356717046, ""resnet.encoder.stages.1.layers.0.layer.2.convolution"": 0.7376193780316276, ""resnet.encoder.stages.1.layers.0.shortcut.convolution"": 0.545416521977312, ""resnet.encoder.stages.1.layers.1.layer.0.convolution"": 0.5813807444085591, ""resnet.encoder.stages.1.layers.3.layer.1.convolution"": 0.5675125216590315, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.5348279128759255, ""resnet.encoder.stages.3.layers.0.layer.1.convolution"": 0.4579534693674977, ""resnet.encoder.stages.3.layers.1.layer.1.convolution"": 0.6991651125397583}"
resnet50,19,real,0.09627763292285994,,0.25,10,"{""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.6359911314056447, ""resnet.encoder.stages.0.layers.1.layer.2.convolution"": 0.4954500225413581, ""resnet.encoder.stages.0.layers.2.layer.2.convolution"": 0.5760217356717046, ""resnet.encoder.stages.1.layers.0.layer.2.convolution"": 0.7376193780316276, ""resnet.encoder.stages.1.layers.0.shortcut.convolution"": 0.545416521977312, ""resnet.encoder.stages.1.layers.1.layer.0.convolution"": 0.5813807444085591, ""resnet.encoder.stages.1.layers.3.layer.1.convolution"": 0.5675125216590315, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.5348279128759255, ""resnet.encoder.stages.3.layers.0.layer.1.convolution"": 0.4579534693674977, ""resnet.encoder.stages.3.layers.1.layer.1.convolution"": 0.6991651125397583}"
resnet50,20,synthetic,0.12357004564812049,,1.0,10,"{""resnet.embedder.embedder.convolution"": 0.8054449952761844, ""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.5710817419904308, ""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.8959825688435086, ""resnet.encoder.stages.2.layers.0.shortcut.convolution"": 0.7221569529722545, ""resnet.encoder.stages.2.layers.1.layer.1.convolution"": 0.6015165985091899, ""resnet.encoder.stages.2.layers.2.layer.1.convolution"": 0.8223902237573824, ""resnet.encoder.stages.2.layers.3.layer.2.convolution"": 0.8106034017996131, ""resnet.encoder.stages.3.layers.0.layer.1.convolution"": 0.7177644085381212, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.6775946982171293, ""resnet.encoder.stages.3.layers.1.layer.1.convolution"": 0.4665462305843127}"
resnet50,20,real,0.12357004564812049,,0.75,10,"{""resnet.embedder.embedder.convolution"": 0.8054449952761844, ""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.5710817419904308, ""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.8959825688435086, ""resnet.encoder.stages.2.layers.0.shortcut.convolution"": 0.7221569529722545, ""resnet.encoder.stages.2.layers.1.layer.1.convolution"": 0.6015165985091899, ""resnet.encoder.stages.2.layers.2.layer.1.convolution"": 0.8223902237573824, ""resnet.encoder.stages.2.layers.3.layer.2.convolution"": 0.8106034017996131, ""resnet.encoder.stages.3.layers.0.layer.1.convolution"": 0.7177644085381212, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.6775946982171293, ""resnet.encoder.stages.3.layers.1.layer.1.convolution"": 0.4665462305843127}"
resnet50,21,synthetic,0.09871437426439773,,0.625,10,"{""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.5864999469406615, ""resnet.encoder.stages.1.layers.2.layer.0.convolution"": 0.7313114034045275, ""resnet.encoder.stages.2.layers.0.layer.1.convolution"": 0.6282860481528632, ""resnet.encoder.stages.2.layers.0.shortcut.convolution"": 0.7878418404083676, ""resnet.encoder.stages.2.layers.2.layer.2.convolution"": 0.4858661134333612, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.4544640807064599, ""resnet.encoder.stages.2.layers.3.layer.2.convolution"": 0.6173089571240828, ""resnet.encoder.stages.2.layers.5.layer.0.convolution"": 0.5364386746895546, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.6294624974437351, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.46002438116237254}"
resnet50,21,real,0.09871437426439773,,0.875,10,"{""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.5864999469406615, ""resnet.encoder.stages.1.layers.2.layer.0.convolution"": 0.7313114034045275, ""resnet.encoder.stages.2.layers.0.layer.1.convolution"": 0.6282860481528632, ""resnet.encoder.stages.2.layers.0.shortcut.convolution"": 0.7878418404083676, ""resnet.encoder.stages.2.layers.2.layer.2.convolution"": 0.4858661134333612, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.4544640807064599, ""resnet.encoder.stages.2.layers.3.layer.2.convolution"": 0.6173089571240828, ""resnet.encoder.stages.2.layers.5.layer.0.convolution"": 0.5364386746895546, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.6294624974437351, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.46002438116237254}"
resnet50,22,synthetic,0.029200743820940917,,0.0,10,"{""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.4866229104488136, ""resnet.encoder.stages.1.layers.0.shortcut.convolution"": 0.8913789079594499, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.8878124686028694, ""resnet.encoder.stages.1.layers.1.layer.2.convolution"": 0.5306245550537539, ""resnet.encoder.stages.1.layers.3.layer.1.convolution"": 0.8744766651432473, ""resnet.encoder.stages.2.layers.0.layer.2.convolution"": 0.6827542505513441, ""resnet.encoder.stages.2.layers.0.shortcut.convolution"": 0.7927675761787345, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.5102970508733276, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.8621502435906123, ""resnet.encoder.stages.2.layers.4.layer.2.convolution"": 0.6667707280556303}"
resnet50,22,real,0.029200743820940917,,0.625,10,"{""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.4866229104488136, ""resnet.encoder.stages.1.layers.0.shortcut.convolution"": 0.8913789079594499, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.8878124686028694, ""resnet.encoder.stages.1.layers.1.layer.2.convolution"": 0.5306245550537539, ""resnet.encoder.stages.1.layers.3.layer.1.convolution"": 0.8744766651432473, ""resnet.encoder.stages.2.layers.0.layer.2.convolution"": 0.6827542505513441, ""resnet.encoder.stages.2.layers.0.shortcut.convolution"": 0.7927675761787345, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.5102970508733276, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.8621502435906123, ""resnet.encoder.stages.2.layers.4.layer.2.convolution"": 0.6667707280556303}"
resnet50,23,synthetic,0.12778466239463165,,0.375,10,"{""resnet.embedder.embedder.convolution"": 0.5753035320249005, ""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.6440045242564258, ""resnet.encoder.stages.1.layers.3.layer.1.convolution"": 0.6820893066339213, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.7123856515675875, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.631091381656438, ""resnet.encoder.stages.2.layers.4.layer.2.convolution"": 0.6746759631473297, ""resnet.encoder.stages.3.layers.0.layer.2.convolution"": 0.6907664002607338, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.6926843596674148, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.47437228791115277, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.5030308844843718}"
resnet50,23,real,0.12778466239463165,,0.5,10,"{""resnet.embedder.embedder.convolution"": 0.5753035320249005, ""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.6440045242564258, ""resnet.encoder.stages.1.layers.3.layer.1.convolution"": 0.6820893066339213, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.7123856515675875, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.631091381656438, ""resnet.encoder.stages.2.layers.4.layer.2.convolution"": 0.6746759631473297, ""resnet.encoder.stages.3.layers.0.layer.2.convolution"": 0.6907664002607338, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.6926843596674148, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.47437228791115277, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.5030308844843718}"
resnet50,24,synthetic,0.09004901087373865,,0.125,10,"{""resnet.encoder.stages.0.layers.0.layer.0.convolution"": 0.49432319788557005, ""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.5702970716938748, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.8417848524097622, ""resnet.encoder.stages.1.layers.2.layer.2.convolution"": 0.6342448877758755, ""resnet.encoder.stages.2.layers.0.layer.0.convolution"": 0.5113565605462781, ""resnet.encoder.stages.2.layers.0.layer.1.convolution"": 0.4968001168208557, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.8948584733440279, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.6726003432190408, ""resnet.encoder.stages.3.layers.2.layer.0.convolution"": 0.6538711013123029, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.675686637161586}"
resnet50,24,real,0.09004901087373865,,0.625,10,"{""resnet.encoder.stages.0.layers.0.layer.0.convolution"": 0.49432319788557005, ""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.5702970716938748, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.8417848524097622, ""resnet.encoder.stages.1.layers.2.layer.2.convolution"": 0.6342448877758755, ""resnet.encoder.stages.2.layers.0.layer.0.convolution"": 0.5113565605462781, ""resnet.encoder.stages.2.layers.0.layer.1.convolution"": 0.4968001168208557, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.8948584733440279, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.6726003432190408, ""resnet.encoder.stages.3.layers.2.layer.0.convolution"": 0.6538711013123029, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.675686637161586}"
resnet50,25,synthetic,0.04185874930674583,,0.0,10,"{""resnet.encoder.stages.0.layers.2.layer.2.convolution"": 0.6668523982065837, ""resnet.encoder.stages.1.layers.1.layer.0.convolution"": 0.49545857488401507, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.7953426497688538, ""resnet.encoder.stages.2.layers.1.layer.1.convolution"": 0.8292243597727554, ""resnet.encoder.stages.2.layers.2.layer.0.convolution"": 0.5197252924732324, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.8541760165512258, ""resnet.encoder.stages.2.layers.4.layer.0.convolution"": 0.8877460548344267, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.46581931094570755, ""resnet.encoder.stages.2.layers.4.layer.2.convolution"": 0.6248051476218882, ""resnet.encoder.stages.3.layers.0.layer.0.convolution"": 0.523113779253897}"
resnet50,25,real,0.04185874930674583,,0.75,10,"{""resnet.encoder.stages.0.layers.2.layer.2.convolution"": 0.6668523982065837, ""resnet.encoder.stages.1.layers.1.layer.0.convolution"": 0.49545857488401507, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.7953426497688538, ""resnet.encoder.stages.2.layers.1.layer.1.convolution"": 0.8292243597727554, ""resnet.encoder.stages.2.layers.2.layer.0.convolution"": 0.5197252924732324, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.8541760165512258, ""resnet.encoder.stages.2.layers.4.layer.0.convolution"": 0.8877460548344267, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.46581931094570755, ""resnet.encoder.stages.2.layers.4.layer.2.convolution"": 0.6248051476218882, ""resnet.encoder.stages.3.layers.0.layer.0.convolution"": 0.523113779253897}"
resnet50,26,synthetic,0.022693565346576895,,0.0,10,"{""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.8548421001793545, ""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.6002747539972589, ""resnet.encoder.stages.1.layers.0.layer.2.convolution"": 0.7098796395877165, ""resnet.encoder.stages.1.layers.1.layer.2.convolution"": 0.8631800586928315, ""resnet.encoder.stages.1.layers.2.layer.0.convolution"": 0.6244034284510238, ""resnet.encoder.stages.1.layers.3.layer.1.convolution"": 0.7876484679762319, ""resnet.encoder.stages.2.layers.1.layer.2.convolution"": 0.6945984907987887, ""resnet.encoder.stages.2.layers.2.layer.0.convolution"": 0.5512569483926475, ""resnet.encoder.stages.2.layers.5.layer.2.convolution"": 0.5217533309033784, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.8506395388183419}"
resnet50,26,real,0.022693565346576895,,0.875,10,"{""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.8548421001793545, ""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.6002747539972589, ""resnet.encoder.stages.1.layers.0.layer.2.convolution"": 0.7098796395877165, ""resnet.encoder.stages.1.layers.1.layer.2.convolution"": 0.8631800586928315, ""resnet.encoder.stages.1.layers.2.layer.0.convolution"": 0.6244034284510238, ""resnet.encoder.stages.1.layers.3.layer.1.convolution"": 0.7876484679762319, ""resnet.encoder.stages.2.layers.1.layer.2.convolution"": 0.6945984907987887, ""resnet.encoder.stages.2.layers.2.layer.0.convolution"": 0.5512569483926475, ""resnet.encoder.stages.2.layers.5.layer.2.convolution"": 0.5217533309033784, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.8506395388183419}"
resnet50,27,synthetic,0.11192447356599905,,0.25,10,"{""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.8628676847916489, ""resnet.encoder.stages.1.layers.1.layer.2.convolution"": 0.5597456738847568, ""resnet.encoder.stages.2.layers.0.layer.0.convolution"": 0.6077597777058177, ""resnet.encoder.stages.2.layers.0.layer.1.convolution"": 0.6887447625151846, ""resnet.encoder.stages.2.layers.1.layer.0.convolution"": 0.8841355751699693, ""resnet.encoder.stages.2.layers.2.layer.0.convolution"": 0.5702756593452829, ""resnet.encoder.stages.2.layers.2.layer.2.convolution"": 0.7199679341347651, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.7888402528296645, ""resnet.encoder.stages.3.layers.1.layer.1.convolution"": 0.5225902849190106, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.5229084990720827}"
resnet50,27,real,0.11192447356599905,,0.75,10,"{""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.8628676847916489, ""resnet.encoder.stages.1.layers.1.layer.2.convolution"": 0.5597456738847568, ""resnet.encoder.stages.2.layers.0.layer.0.convolution"": 0.6077597777058177, ""resnet.encoder.stages.2.layers.0.layer.1.convolution"": 0.6887447625151846, ""resnet.encoder.stages.2.layers.1.layer.0.convolution"": 0.8841355751699693, ""resnet.encoder.stages.2.layers.2.layer.0.convolution"": 0.5702756593452829, ""resnet.encoder.stages.2.layers.2.layer.2.convolution"": 0.7199679341347651, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.7888402528296645, ""resnet.encoder.stages.3.layers.1.layer.1.convolution"": 0.5225902849190106, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.5229084990720827}"
resnet50,28,synthetic,0.03476167741158343,,0.0,10,"{""resnet.embedder.embedder.convolution"": 0.6873731544719259, ""resnet.encoder.stages.0.layers.0.shortcut.convolution"": 0.8317351299352989, ""resnet.encoder.stages.0.layers.2.layer.2.convolution"": 0.4790584102710825, ""resnet.encoder.stages.1.layers.2.layer.1.convolution"": 0.7842795155466555, ""resnet.encoder.stages.1.layers.3.layer.0.convolution"": 0.5563130497489478, ""resnet.encoder.stages.2.layers.2.layer.1.convolution"": 0.690386547448057, ""resnet.encoder.stages.2.layers.3.layer.0.convolution"": 0.5199703936891614, ""resnet.encoder.stages.2.layers.4.layer.0.convolution"": 0.5192832713141817, ""resnet.encoder.stages.2.layers.5.layer.0.convolution"": 0.45080880786721134, ""resnet.encoder.stages.3.layers.0.layer.0.convolution"": 0.5475710780206473}"
resnet50,28,real,0.03476167741158343,,0.375,10,"{""resnet.embedder.embedder.convolution"": 0.6873731544719259, ""resnet.encoder.stages.0.layers.0.shortcut.convolution"": 0.8317351299352989, ""resnet.encoder.stages.0.layers.2.layer.2.convolution"": 0.4790584102710825, ""resnet.encoder.stages.1.layers.2.layer.1.convolution"": 0.7842795155466555, ""resnet.encoder.stages.1.layers.3.layer.0.convolution"": 0.5563130497489478, ""resnet.encoder.stages.2.layers.2.layer.1.convolution"": 0.690386547448057, ""resnet.encoder.stages.2.layers.3.layer.0.convolution"": 0.5199703936891614, ""resnet.encoder.stages.2.layers.4.layer.0.convolution"": 0.5192832713141817, ""resnet.encoder.stages.2.layers.5.layer.0.convolution"": 0.45080880786721134, ""resnet.encoder.stages.3.layers.0.layer.0.convolution"": 0.5475710780206473}"
resnet50,29,synthetic,0.08769661284170216,,0.25,10,"{""resnet.embedder.embedder.convolution"": 0.5449525119962856, ""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.6357312108503539, ""resnet.encoder.stages.1.layers.1.layer.0.convolution"": 0.464821717762088, ""resnet.encoder.stages.1.layers.1.layer.2.convolution"": 0.8192814174228799, ""resnet.encoder.stages.2.layers.2.layer.0.convolution"": 0.6171650559171779, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.5820985453415414, ""resnet.encoder.stages.2.layers.4.layer.0.convolution"": 0.5019448807144695, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.5804829072685624, ""resnet.encoder.stages.3.layers.1.layer.0.convolution"": 0.6069157524682313, ""resnet.encoder.stages.3.layers.1.layer.2.convolution"": 0.6101550620964138}"
resnet50,29,real,0.08769661284170216,,0.625,10,"{""resnet.embedder.embedder.convolution"": 0.5449525119962856, ""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.6357312108503539, ""resnet.encoder.stages.1.layers.1.layer.0.convolution"": 0.464821717762088, ""resnet.encoder.stages.1.layers.1.layer.2.convolution"": 0.8192814174228799, ""resnet.encoder.stages.2.layers.2.layer.0.convolution"": 0.6171650559171779, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.5820985453415414, ""resnet.encoder.stages.2.layers.4.layer.0.convolution"": 0.5019448807144695, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.5804829072685624, ""resnet.encoder.stages.3.layers.1.layer.0.convolution"": 0.6069157524682313, ""resnet.encoder.stages.3.layers.1.layer.2.convolution"": 0.6101550620964138}"
resnet50,30,synthetic,0.0641708680169543,,0.25,10,"{""resnet.encoder.stages.0.layers.2.layer.0.convolution"": 0.7428987973984129, ""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.8806610874112335, ""resnet.encoder.stages.1.layers.1.layer.2.convolution"": 0.6738904051538721, ""resnet.encoder.stages.1.layers.2.layer.0.convolution"": 0.8678160845900713, ""resnet.encoder.stages.1.layers.2.layer.2.convolution"": 0.81452428850377, ""resnet.encoder.stages.2.layers.0.layer.2.convolution"": 0.5655299929416978, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.48030834452855864, ""resnet.encoder.stages.2.layers.5.layer.0.convolution"": 0.7068242496569319, ""resnet.encoder.stages.3.layers.1.layer.1.convolution"": 0.7677011073635884, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.4772325246475102}"
resnet50,30,real,0.0641708680169543,,0.75,10,"{""resnet.encoder.stages.0.layers.2.layer.0.convolution"": 0.7428987973984129, ""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.8806610874112335, ""resnet.encoder.stages.1.layers.1.layer.2.convolution"": 0.6738904051538721, ""resnet.encoder.stages.1.layers.2.layer.0.convolution"": 0.8678160845900713, ""resnet.encoder.stages.1.layers.2.layer.2.convolution"": 0.81452428850377, ""resnet.encoder.stages.2.layers.0.layer.2.convolution"": 0.5655299929416978, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.48030834452855864, ""resnet.encoder.stages.2.layers.5.layer.0.convolution"": 0.7068242496569319, ""resnet.encoder.stages.3.layers.1.layer.1.convolution"": 0.7677011073635884, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.4772325246475102}"
